order_id,customer_id,order_date,status,total_amount
ORD0001210,CUST000044,2024-11-18 08:08:00,pending,1816.36
ORD0001211,CUST000084,2025-09-01 06:48:04,shipped,4360.95
ORD0001212,CUST000070,2025-10-10 03:39:16,shipped,4849.23
ORD0001213,CUST000179,2026-01-01 06:43:15,delivered,2309.89
ORD0001214,CUST000192,2025-06-17 12:55:29,canceled,2203.14
ORD0001215,CUST000164,2026-01-04 10:24:20,shipped,1768.48
ORD0001216,CUST000139,2024-11-05 17:00:11,delivered,2237.21
ORD0001217,CUST000094,2025-03-01 07:23:24,shipped,1552.69
ORD0001218,CUST000001,2025-03-07 07:31:11,delivered,4247.34
ORD0001219,CUST000089,2025-02-18 03:18:50,shipped,91.17
ORD0001220,CUST000126,2025-07-23 02:25:43,shipped,3841.05
ORD0001221,CUST000075,2025-06-06 16:44:34,delivered,2763.65
ORD0001222,CUST000049,2025-12-11 15:56:00,canceled,2213.68
ORD0001223,CUST000064,2024-09-07 22:41:47,delivered,3247.65
ORD0001224,CUST000097,2024-12-07 06:18:33,shipped,2140.08
ORD0001225,CUST000062,2025-04-22 06:56:51,delivered,4554.27
ORD0001226,CUST000178,2025-09-21 17:48:09,shipped,3727.49
ORD0001227,CUST000069,2025-07-30 17:54:47,shipped,388.9
ORD0001228,CUST000035,2025-06-09 14:28:40,processing,2303.95
ORD0001229,CUST000116,2025-11-16 11:02:09,delivered,2485.38
ORD0001230,CUST000083,2025-08-24 10:35:03,shipped,4850.1
ORD0001231,CUST000006,2024-06-23 12:33:49,returned,1446.47
ORD0001232,CUST000033,2025-09-14 21:36:45,shipped,90.61
ORD0001233,CUST000024,2025-08-24 11:23:13,pending,1125.08
ORD0001234,CUST000108,2025-03-01 05:57:30,delivered,2517.06
ORD0001235,CUST000096,2025-07-25 10:40:56,delivered,207.1
ORD0001236,CUST000021,2025-02-01 17:05:56,processing,3889.48
ORD0001237,CUST000019,2025-05-21 17:07:59,shipped,1001.35
ORD0001238,CUST000065,2025-11-25 17:40:22,delivered,653.71
ORD0001239,CUST000197,2025-12-19 15:20:58,shipped,3867.57
ORD0001240,CUST000114,2025-09-07 06:05:31,delivered,215.88
ORD0001241,CUST000118,2025-10-13 20:17:42,delivered,2629.64
ORD0001242,CUST000054,2025-11-10 23:11:02,shipped,4808.01
ORD0001243,CUST000083,2025-09-20 11:22:41,delivered,258.82
ORD0001244,CUST000141,2025-09-08 00:28:34,processing,2432.09
ORD0001245,CUST000077,2025-08-27 20:51:16,shipped,307.83
ORD0001246,CUST000171,2024-10-04 11:00:00,returned,1218.03
ORD0001247,CUST000112,2025-04-18 18:31:33,pending,3982.23
ORD0001248,CUST000150,2025-03-18 10:59:21,shipped,1253.29
ORD0001249,CUST000011,2025-09-19 23:20:07,delivered,2402.59
ORD0001250,CUST000153,2024-06-28 00:33:11,shipped,492.93
ORD0001251,CUST000041,2025-11-03 16:34:24,processing,3112.29
ORD0001252,CUST000195,2025-09-08 11:22:52,processing,1809.81
ORD0001253,CUST000040,2025-11-17 17:16:06,shipped,581.59
ORD0001254,CUST000125,2025-11-03 10:25:55,shipped,2813.83
ORD0001255,CUST000166,2026-01-01 05:17:03,delivered,2221.66
ORD0001256,CUST000050,2024-11-29 14:15:47,delivered,1822.93
ORD0001257,CUST000035,2025-05-10 09:20:48,canceled,2452.25
ORD0001258,CUST000113,2025-08-29 00:36:16,shipped,3500.34
ORD0001259,CUST000049,2025-10-28 22:50:55,shipped,1652.22
ORD0001260,CUST000120,2025-06-22 13:53:07,canceled,3013.47
ORD0001261,CUST000142,2024-12-17 12:24:45,processing,817.38
ORD0001262,CUST000076,2025-11-07 01:31:16,shipped,1867.21
ORD0001263,CUST000001,2025-09-19 12:21:22,delivered,1926.27
ORD0001264,CUST000048,2024-07-16 20:41:33,delivered,1852.17
ORD0001265,CUST000159,2025-05-31 12:11:11,shipped,363.54
ORD0001266,CUST000138,2025-12-26 04:10:39,shipped,3431.96
ORD0001267,CUST000197,2025-10-17 06:04:41,shipped,1451.49
ORD0001268,CUST000105,2025-12-12 08:56:24,shipped,526.47
ORD0001269,CUST000169,2024-04-24 02:38:41,pending,4692.11
ORD0001270,CUST000046,2025-07-03 07:35:27,shipped,2452.58
ORD0001271,CUST000026,2025-12-23 13:19:49,delivered,4189.68
ORD0001272,CUST000169,2025-03-18 20:13:12,shipped,3521.5
ORD0001273,CUST000066,2025-05-02 17:20:42,shipped,3049.47
ORD0001274,CUST000019,2024-04-04 23:14:38,canceled,1083.25
ORD0001275,CUST000126,2024-09-17 15:45:24,shipped,3212.64
ORD0001276,CUST000093,2025-12-05 13:10:37,delivered,4457.63
ORD0001277,CUST000095,2025-12-08 14:07:37,processing,3103.82
ORD0001278,CUST000136,2025-02-02 09:53:07,delivered,4180.56
ORD0001279,CUST000020,2025-04-13 04:59:26,returned,530.74
ORD0001280,CUST000186,2025-08-30 15:50:46,shipped,987.83
ORD0001281,CUST000135,2025-10-06 19:17:35,shipped,3145.36
ORD0001282,CUST000046,2025-11-29 09:53:57,delivered,3843.1
ORD0001283,CUST000148,2024-11-23 20:31:20,delivered,3527.62
ORD0001284,CUST000110,2025-11-14 05:18:19,shipped,942.96
ORD0001285,CUST000103,2025-10-22 00:29:27,shipped,832.97
ORD0001286,CUST000154,2025-12-02 22:00:38,canceled,4517.3
ORD0001287,CUST000141,2025-04-08 13:41:53,delivered,2091.1
ORD0001288,CUST000163,2025-10-09 06:41:24,delivered,1651.08
ORD0001289,CUST000062,2025-05-28 10:24:58,shipped,1906.56
ORD0001290,CUST000141,2025-02-12 18:16:17,shipped,2289.4
ORD0001291,CUST000102,2024-06-29 02:16:21,delivered,4915.63
ORD0001292,CUST000153,2024-03-12 07:11:36,shipped,4967.39
ORD0001293,CUST000078,2025-01-31 18:47:28,shipped,1148.34
ORD0001294,CUST000081,2025-10-23 06:23:07,delivered,4719.57
ORD0001295,CUST000071,2026-01-02 08:45:40,delivered,4633.32
ORD0001296,CUST000040,2025-07-22 20:15:08,pending,1810.5
ORD0001297,CUST000036,2025-04-05 12:00:47,shipped,2931.67
ORD0001298,CUST000060,2025-04-30 14:47:52,delivered,504.93
ORD0001299,CUST000103,2025-12-11 00:28:29,canceled,3684.62
ORD0001300,CUST000186,2025-09-17 20:23:56,delivered,905.87
ORD0001301,CUST000177,2025-12-05 07:20:21,delivered,522.05
ORD0001302,CUST000165,2025-04-22 05:06:56,pending,4051.29
ORD0001303,CUST000098,2025-07-28 10:01:37,delivered,4613.26
ORD0001304,CUST000086,2025-06-04 01:10:44,canceled,2199.81
ORD0001305,CUST000031,2025-12-17 14:11:16,delivered,3751.01
ORD0001306,CUST000155,2024-11-23 22:02:16,delivered,3179.36
ORD0001307,CUST000014,2025-10-15 23:33:06,shipped,1630.62
ORD0001308,CUST000145,2024-12-18 01:22:20,shipped,3503.95
ORD0001309,CUST000040,2025-07-14 08:16:54,delivered,4986.97
ORD0001310,CUST000115,2025-10-18 09:49:43,delivered,495.91
ORD0001311,CUST000111,2024-10-12 12:47:15,delivered,782.66
ORD0001312,CUST000087,2024-06-05 10:04:53,shipped,3739.31
ORD0001313,CUST000141,2025-06-05 11:10:19,shipped,2022.71
ORD0001314,CUST000112,2024-11-18 23:31:31,delivered,2430.57
ORD0001315,CUST000051,2025-03-11 18:11:56,shipped,2878.09
ORD0001316,CUST000144,2025-08-27 02:35:56,returned,2645.03
ORD0001317,CUST000063,2025-11-12 05:01:41,shipped,2178.83
ORD0001318,CUST000176,2025-12-09 22:18:57,processing,3375.15
ORD0001319,CUST000109,2025-12-27 09:47:01,shipped,1637.65
ORD0001320,CUST000153,2025-07-21 17:01:09,pending,1558.85
ORD0001321,CUST000090,2025-11-02 03:19:38,delivered,4023.84
ORD0001322,CUST000160,2026-01-02 07:23:15,shipped,4624.86
ORD0001323,CUST000060,2025-03-17 16:28:07,delivered,822.16
ORD0001324,CUST000187,2024-08-18 04:59:23,processing,319.96
ORD0001325,CUST000159,2025-03-21 17:46:57,canceled,4109.66
ORD0001326,CUST000004,2025-10-26 08:04:38,delivered,600.83
ORD0001327,CUST000116,2025-12-25 02:42:17,pending,1084.6
ORD0001328,CUST000138,2025-12-17 15:34:14,shipped,2640.17
ORD0001329,CUST000067,2025-12-31 12:55:15,shipped,3663.12
ORD0001330,CUST000037,2025-11-02 15:07:15,delivered,141.02
ORD0001331,CUST000150,2025-10-15 16:18:23,shipped,1314.51
ORD0001332,CUST000016,2025-05-05 07:05:21,shipped,3497.81
ORD0001333,CUST000070,2025-03-31 17:37:56,shipped,4728.62
ORD0001334,CUST000018,2025-11-04 21:44:36,delivered,3331.76
ORD0001335,CUST000169,2024-12-08 02:36:50,canceled,144.44
ORD0001336,CUST000167,2024-11-08 20:55:53,shipped,1934.47
ORD0001337,CUST000182,2025-12-02 07:27:27,canceled,2449.08
ORD0001338,CUST000153,2025-04-16 12:18:09,processing,1034.43
ORD0001339,CUST000118,2025-05-31 04:51:29,canceled,156.37
ORD0001340,CUST000064,2025-06-19 08:09:00,shipped,2475.17
ORD0001341,CUST000191,2025-10-26 19:58:53,pending,3437.34
ORD0001342,CUST000091,2025-07-11 13:48:35,shipped,4980.17
ORD0001343,CUST000129,2024-12-28 05:10:20,delivered,3147.67
ORD0001344,CUST000100,2025-01-03 14:01:30,canceled,4748.13
ORD0001345,CUST000058,2025-09-07 02:19:18,shipped,1994.59
ORD0001346,CUST000036,2025-01-26 16:27:11,delivered,2627.55
ORD0001347,CUST000174,2025-04-14 02:00:46,shipped,2885.85
ORD0001348,CUST000110,2025-12-04 10:38:01,canceled,1679.96
ORD0001349,CUST000139,2024-08-23 15:25:58,shipped,735.95
ORD0001350,CUST000139,2025-10-26 14:36:46,delivered,4319.81
ORD0001351,CUST000080,2026-01-02 10:09:40,canceled,2178.82
ORD0001352,CUST000198,2024-07-24 01:16:51,delivered,2845.98
ORD0001353,CUST000041,2025-08-24 20:16:04,processing,2688.16
ORD0001354,CUST000185,2025-06-05 04:15:30,shipped,4205.64
ORD0001355,CUST000038,2024-10-31 06:17:56,delivered,4406.65
ORD0001356,CUST000106,2024-11-26 10:17:57,shipped,3740.77
ORD0001357,CUST000164,2025-09-25 11:08:31,shipped,980.27
ORD0001358,CUST000034,2025-11-27 08:52:49,pending,4930.48
ORD0001359,CUST000158,2025-08-13 03:24:42,delivered,3081.19
ORD0001360,CUST000153,2024-08-26 23:29:24,shipped,179.12
ORD0001361,CUST000021,2025-10-16 10:20:01,processing,4238.38
ORD0001362,CUST000121,2025-12-13 16:26:10,shipped,1967.93
ORD0001363,CUST000122,2025-08-04 20:06:00,shipped,1170.05
ORD0001364,CUST000105,2025-04-13 07:13:31,canceled,4753.48
ORD0001365,CUST000057,2025-12-29 05:14:39,delivered,1054.03
ORD0001366,CUST000053,2024-08-09 22:28:48,shipped,4775.76
ORD0001367,CUST000113,2025-10-13 02:26:50,shipped,1658.23
ORD0001368,CUST000118,2024-09-29 09:16:09,shipped,3892.26
ORD0001369,CUST000156,2026-01-02 14:50:45,delivered,3614.99
ORD0001370,CUST000101,2025-07-28 08:55:21,canceled,2881.08
ORD0001371,CUST000138,2026-01-01 20:39:21,delivered,3535.36
ORD0001372,CUST000010,2025-10-24 15:56:14,processing,2311.66
ORD0001373,CUST000011,2025-01-02 11:51:29,shipped,2008.28
ORD0001374,CUST000189,2024-08-18 22:54:22,delivered,2604.83
ORD0001375,CUST000162,2024-08-17 02:19:34,shipped,2225.79
ORD0001376,CUST000078,2025-11-25 16:45:27,delivered,2333.67
ORD0001377,CUST000109,2025-12-23 23:14:23,delivered,320.01
ORD0001378,CUST000133,2024-06-04 04:32:14,shipped,3248.2
ORD0001379,CUST000024,2025-12-13 12:55:42,shipped,939.87
ORD0001380,CUST000150,2025-10-28 08:01:41,shipped,1995.68
ORD0001381,CUST000083,2025-11-16 05:28:32,pending,2295.72
ORD0001382,CUST000183,2025-09-13 06:41:06,canceled,496.39
ORD0001383,CUST000083,2026-01-01 23:49:55,delivered,3571.78
ORD0001384,CUST000042,2025-11-30 06:47:25,delivered,501.4
ORD0001385,CUST000181,2025-07-13 21:21:34,delivered,472.27
ORD0001386,CUST000182,2025-12-16 02:54:18,delivered,4877.2
ORD0001387,CUST000157,2025-06-01 04:10:12,shipped,1934.0
ORD0001388,CUST000197,2025-05-22 10:47:20,canceled,2849.18
ORD0001389,CUST000169,2026-01-02 09:01:23,shipped,4350.65
ORD0001390,CUST000046,2025-07-11 02:20:48,shipped,1582.12
ORD0001391,CUST000197,2025-09-06 09:27:13,shipped,944.45
ORD0001392,CUST000034,2025-11-29 03:04:07,pending,3838.71
ORD0001393,CUST000004,2025-12-10 03:24:56,shipped,2518.28
ORD0001394,CUST000002,2025-10-29 20:43:14,canceled,1227.5
ORD0001395,CUST000151,2025-07-15 19:41:57,shipped,2080.25
ORD0001396,CUST000021,2024-10-16 08:21:16,shipped,2759.34
ORD0001397,CUST000159,2025-05-07 07:31:40,pending,783.87
ORD0001398,CUST000168,2025-09-15 10:18:43,pending,4276.45
ORD0001399,CUST000171,2025-07-11 07:33:44,delivered,1527.29
ORD0001400,CUST000023,2025-10-03 20:25:40,processing,4968.99
ORD0001401,CUST000042,2025-11-12 07:23:24,shipped,3321.58
ORD0001402,CUST000180,2025-12-17 08:37:33,delivered,2832.78
ORD0001403,CUST000117,2026-01-05 08:04:30,delivered,4660.83
ORD0001404,CUST000024,2025-12-22 10:40:32,shipped,1874.42
ORD0001405,CUST000098,2025-12-19 11:00:23,processing,2165.25
ORD0001406,CUST000141,2024-09-18 20:00:46,shipped,716.0
ORD0001407,CUST000178,2025-09-22 17:36:08,shipped,2098.1
ORD0001408,CUST000054,2025-04-20 02:04:10,delivered,591.05
ORD0001409,CUST000187,2025-10-14 02:18:13,shipped,483.97
ORD0001410,CUST000186,2025-11-27 12:35:09,delivered,3951.51
ORD0001411,CUST000181,2025-03-09 21:31:30,shipped,4246.6
ORD0001412,CUST000067,2025-12-13 08:32:55,delivered,3135.06
ORD0001413,CUST000034,2026-01-03 01:25:22,shipped,3659.46
ORD0001414,CUST000128,2025-05-11 20:05:58,delivered,4424.14
ORD0001415,CUST000060,2025-05-27 05:09:23,returned,57.83
ORD0001416,CUST000007,2025-03-15 06:39:57,delivered,633.73
ORD0001417,CUST000054,2025-09-26 18:22:45,shipped,1702.27
ORD0001418,CUST000144,2025-09-12 19:30:47,shipped,3221.06
ORD0001419,CUST000177,2025-08-12 21:24:53,shipped,385.79
ORD0001420,CUST000077,2025-10-26 16:04:48,shipped,3846.81
ORD0001421,CUST000030,2025-11-16 20:21:40,shipped,2010.44
ORD0001422,CUST000146,2025-06-13 07:07:10,returned,4168.61
ORD0001423,CUST000050,2025-07-27 17:27:37,delivered,4615.28
ORD0001424,CUST000123,2025-02-25 01:11:43,delivered,3245.98
ORD0001425,CUST000124,2025-08-24 05:00:05,delivered,4465.69
ORD0001426,CUST000138,2025-12-23 15:08:56,shipped,4080.12
ORD0001427,CUST000191,2025-10-17 00:40:26,delivered,1531.75
ORD0001428,CUST000186,2025-11-25 11:51:16,shipped,2702.63
ORD0001429,CUST000054,2025-07-24 08:46:21,delivered,4445.75
ORD0001430,CUST000091,2024-05-03 08:57:36,returned,1438.28
ORD0001431,CUST000008,2025-03-25 13:20:11,returned,3151.23
ORD0001432,CUST000043,2025-07-29 19:52:34,delivered,977.53
ORD0001433,CUST000030,2025-12-21 13:26:00,delivered,1575.99
ORD0001434,CUST000081,2025-12-29 01:51:52,pending,2098.65
ORD0001435,CUST000128,2024-10-25 21:07:25,shipped,4155.81
ORD0001436,CUST000078,2025-04-23 04:08:05,shipped,916.31
ORD0001437,CUST000096,2024-08-28 08:04:17,delivered,4571.1
ORD0001438,CUST000114,2025-10-27 12:20:20,pending,2439.18
ORD0001439,CUST000129,2024-09-24 14:38:47,shipped,4622.0
ORD0001440,CUST000188,2025-08-24 08:02:15,shipped,1670.32
ORD0001441,CUST000197,2025-04-24 05:47:47,delivered,4693.22
ORD0001442,CUST000174,2025-01-30 12:28:30,shipped,230.94
ORD0001443,CUST000100,2025-03-11 16:04:49,pending,4665.07
ORD0001444,CUST000176,2026-01-05 08:22:05,delivered,481.03
ORD0001445,CUST000120,2024-12-26 13:34:23,processing,3842.59
ORD0001446,CUST000191,2025-11-10 22:15:56,pending,3804.54
ORD0001447,CUST000164,2025-08-31 15:04:49,shipped,1003.1
ORD0001448,CUST000071,2025-10-19 18:03:25,delivered,3372.06
ORD0001449,CUST000070,2025-05-08 02:36:43,shipped,616.58
ORD0001450,CUST000160,2026-01-04 19:39:10,shipped,1072.56
ORD0001451,CUST000090,2025-09-11 05:03:13,shipped,750.71
ORD0001452,CUST000181,2025-03-06 20:27:30,delivered,897.81
ORD0001453,CUST000080,2025-12-15 10:55:29,shipped,301.09
ORD0001454,CUST000008,2025-07-05 18:13:27,canceled,299.76
ORD0001455,CUST000099,2024-12-23 02:37:17,processing,1989.99
ORD0001456,CUST000181,2025-11-04 20:28:24,canceled,3165.88
ORD0001457,CUST000177,2025-10-15 15:57:31,delivered,1596.58
ORD0001458,CUST000051,2025-09-02 13:12:12,delivered,4056.03
ORD0001459,CUST000021,2025-10-07 23:00:54,delivered,509.94
ORD0001460,CUST000179,2026-01-04 19:33:01,processing,1586.44
ORD0001461,CUST000165,2025-09-28 08:56:22,delivered,2379.2
ORD0001462,CUST000058,2025-09-05 13:06:07,canceled,3103.86
ORD0001463,CUST000094,2025-02-13 16:11:51,shipped,4590.46
ORD0001464,CUST000085,2025-08-19 18:05:33,shipped,199.81
ORD0001465,CUST000122,2025-07-26 06:34:20,shipped,2333.15
ORD0001466,CUST000044,2025-06-03 09:11:04,delivered,3041.98
ORD0001467,CUST000033,2025-04-06 22:15:43,processing,4096.89
ORD0001468,CUST000028,2025-11-12 06:31:07,delivered,401.07
ORD0001469,CUST000078,2025-08-24 03:06:49,shipped,2973.15
ORD0001470,CUST000062,2025-07-12 06:35:02,shipped,837.15
ORD0001471,CUST000124,2025-10-07 13:33:47,processing,1080.78
ORD0001472,CUST000178,2025-11-22 14:25:52,delivered,2205.0
ORD0001473,CUST000088,2025-12-15 08:56:47,delivered,906.77
ORD0001474,CUST000172,2025-11-24 09:12:56,delivered,3573.95
ORD0001475,CUST000125,2025-10-11 10:52:22,delivered,2341.4
ORD0001476,CUST000143,2025-07-19 10:28:14,delivered,922.06
ORD0001477,CUST000104,2025-05-04 09:37:23,delivered,3443.27
ORD0001478,CUST000153,2025-10-19 18:10:35,delivered,1670.67
ORD0001479,CUST000166,2026-01-05 00:24:26,processing,1127.18
ORD0001480,CUST000036,2025-12-03 04:01:16,delivered,3787.19
ORD0001481,CUST000001,2025-09-04 21:08:58,processing,788.62
ORD0001482,CUST000137,2025-02-01 20:31:00,shipped,2910.76
ORD0001483,CUST000051,2024-08-04 13:37:13,delivered,1617.16
ORD0001484,CUST000146,2025-10-29 19:51:58,canceled,1557.52
ORD0001485,CUST000112,2025-05-04 02:42:49,returned,2934.5
ORD0001486,CUST000157,2025-10-15 07:17:33,shipped,681.4
ORD0001487,CUST000076,2025-01-17 01:41:42,shipped,2766.98
ORD0001488,CUST000014,2025-08-17 23:05:18,delivered,4112.73
ORD0001489,CUST000092,2025-10-11 21:21:19,canceled,4335.11
ORD0001490,CUST000061,2025-03-24 04:24:52,delivered,2001.63
ORD0001491,CUST000082,2025-11-07 23:31:00,shipped,1938.75
ORD0001492,CUST000140,2024-06-20 03:29:44,delivered,2400.61
ORD0001493,CUST000049,2025-12-06 09:26:53,delivered,1833.43
ORD0001494,CUST000107,2025-08-08 04:00:46,shipped,4370.04
ORD0001495,CUST000033,2024-06-20 16:30:25,pending,3259.53
ORD0001496,CUST000037,2025-11-23 00:47:37,canceled,3306.74
ORD0001497,CUST000035,2025-01-01 10:16:16,processing,4039.41
ORD0001498,CUST000117,2025-11-24 10:28:50,delivered,2157.24
ORD0001499,CUST000047,2025-12-05 04:40:40,shipped,2782.65
ORD0001500,CUST000116,2025-12-08 07:41:57,shipped,969.67
ORD0001501,CUST000155,2024-11-20 19:23:26,delivered,4241.68
ORD0001502,CUST000061,2025-10-27 23:43:11,shipped,2083.65
ORD0001503,CUST000140,2025-03-30 18:07:45,shipped,4892.26
ORD0001504,CUST000146,2025-03-02 04:56:32,delivered,610.16
ORD0001505,CUST000124,2025-12-06 02:47:57,processing,3664.42
ORD0001506,CUST000135,2025-12-18 14:05:38,delivered,2351.43
ORD0001507,CUST000021,2025-11-21 17:54:07,canceled,487.81
ORD0001508,CUST000121,2025-11-14 22:59:30,delivered,2719.03
ORD0001509,CUST000149,2025-08-03 12:31:54,delivered,4522.75
ORD0001510,CUST000137,2024-06-28 19:31:09,shipped,2587.68
ORD0001511,CUST000121,2026-01-02 02:29:01,delivered,2134.03
ORD0001512,CUST000076,2025-04-15 03:36:17,shipped,3490.5
ORD0001513,CUST000153,2025-10-02 17:35:37,shipped,3935.86
ORD0001514,CUST000067,2024-12-17 23:27:23,delivered,2911.8
ORD0001515,CUST000147,2025-08-19 09:48:17,delivered,1494.18
ORD0001516,CUST000189,2025-11-16 09:18:56,pending,2449.56
ORD0001517,CUST000033,2025-04-05 02:23:18,processing,3929.63
ORD0001518,CUST000065,2025-10-08 09:04:07,delivered,1412.32
ORD0001519,CUST000066,2025-04-19 04:12:55,delivered,3038.92
ORD0001520,CUST000152,2025-11-12 08:18:38,delivered,1880.35
ORD0001521,CUST000045,2025-12-28 08:36:03,delivered,1219.17
ORD0001522,CUST000047,2025-12-12 06:46:02,canceled,1747.1
ORD0001523,CUST000022,2025-06-14 16:23:07,delivered,4117.53
ORD0001524,CUST000127,2025-04-18 21:37:15,delivered,1227.84
ORD0001525,CUST000113,2025-10-29 00:52:49,shipped,2909.9
ORD0001526,CUST000089,2024-08-21 14:23:03,delivered,3789.65
ORD0001527,CUST000030,2025-07-16 20:54:38,shipped,2023.79
ORD0001528,CUST000078,2025-08-02 04:41:18,delivered,3774.52
ORD0001529,CUST000137,2024-12-18 22:15:53,shipped,3542.76
ORD0001530,CUST000122,2025-09-22 10:13:56,processing,4357.87
ORD0001531,CUST000004,2025-10-05 04:17:41,canceled,2271.66
ORD0001532,CUST000174,2025-06-21 15:18:37,returned,3430.24
ORD0001533,CUST000011,2024-09-09 06:16:37,canceled,3205.25
ORD0001534,CUST000111,2025-06-18 15:06:58,canceled,4298.86
ORD0001535,CUST000086,2025-05-04 21:51:23,shipped,536.47
ORD0001536,CUST000168,2025-12-15 18:08:02,shipped,3877.1
ORD0001537,CUST000192,2024-08-15 11:13:21,delivered,2964.19
ORD0001538,CUST000050,2025-12-21 20:49:52,shipped,3466.88
ORD0001539,CUST000047,2025-11-21 11:50:01,shipped,3380.37
ORD0001540,CUST000018,2025-08-23 18:16:12,shipped,2650.06
ORD0001541,CUST000176,2025-11-27 07:13:00,shipped,3639.99
ORD0001542,CUST000065,2025-10-20 03:12:33,pending,3116.02
ORD0001543,CUST000015,2025-12-30 21:58:39,delivered,4475.14
ORD0001544,CUST000056,2025-08-02 10:12:26,delivered,3554.97
ORD0001545,CUST000031,2024-04-18 02:33:03,canceled,693.04
ORD0001546,CUST000169,2025-10-17 14:58:59,canceled,2852.04
ORD0001547,CUST000048,2024-09-26 10:01:52,delivered,1304.01
ORD0001548,CUST000120,2025-01-18 12:52:48,delivered,4617.34
ORD0001549,CUST000071,2025-11-30 15:08:21,delivered,3354.52
ORD0001550,CUST000198,2024-12-09 12:08:02,shipped,3914.62
ORD0001551,CUST000071,2025-07-12 00:51:29,shipped,1696.64
ORD0001552,CUST000016,2025-04-15 06:36:34,returned,1360.09
ORD0001553,CUST000113,2024-08-13 17:18:31,shipped,4646.5
ORD0001554,CUST000157,2025-08-30 13:24:55,shipped,2485.68
ORD0001555,CUST000037,2025-07-05 16:10:10,delivered,1131.01
ORD0001556,CUST000165,2025-02-05 19:33:59,canceled,3591.23
ORD0001557,CUST000027,2024-04-03 16:45:36,processing,2878.16
ORD0001558,CUST000065,2025-12-08 05:21:15,pending,2513.62
ORD0001559,CUST000168,2025-05-03 05:17:54,canceled,3339.8
ORD0001560,CUST000069,2025-04-20 06:27:14,delivered,4527.86
ORD0001561,CUST000148,2024-02-22 16:38:40,shipped,4702.56
ORD0001562,CUST000126,2025-07-23 22:25:07,shipped,4228.04
ORD0001563,CUST000200,2026-01-04 04:47:31,processing,1167.94
ORD0001564,CUST000099,2025-11-20 18:05:13,processing,2699.76
ORD0001565,CUST000092,2025-11-02 14:42:38,delivered,2033.04
ORD0001566,CUST000162,2025-11-24 09:44:01,processing,2696.4
ORD0001567,CUST000088,2025-11-22 20:15:56,delivered,3814.24
ORD0001568,CUST000075,2025-05-15 21:00:56,shipped,244.69
ORD0001569,CUST000099,2025-04-08 16:16:34,shipped,1981.02
ORD0001570,CUST000028,2025-12-11 20:37:53,delivered,2458.19
ORD0001571,CUST000162,2025-06-15 00:00:04,delivered,742.72
ORD0001572,CUST000050,2024-12-02 17:02:52,delivered,2985.08
ORD0001573,CUST000126,2025-05-15 12:24:21,processing,2725.73
ORD0001574,CUST000079,2025-08-16 19:13:47,shipped,4179.54
ORD0001575,CUST000116,2025-09-27 19:18:49,pending,327.47
ORD0001576,CUST000185,2025-05-06 19:52:09,shipped,1097.81
ORD0001577,CUST000168,2025-11-22 01:02:23,shipped,3406.49
ORD0001578,CUST000138,2025-12-14 14:15:41,delivered,1203.28
ORD0001579,CUST000019,2024-04-23 10:45:03,delivered,2470.03
ORD0001580,CUST000005,2025-10-09 01:37:38,canceled,3110.94
ORD0001581,CUST000063,2025-11-17 22:15:37,pending,3181.67
ORD0001582,CUST000079,2025-12-19 11:40:48,delivered,2308.11
ORD0001583,CUST000044,2024-12-15 19:46:55,delivered,576.34
ORD0001584,CUST000128,2025-07-30 10:20:01,delivered,1141.83
ORD0001585,CUST000052,2025-12-26 00:20:27,shipped,4187.68
ORD0001586,CUST000189,2025-12-28 09:27:19,shipped,647.97
ORD0001587,CUST000176,2025-12-09 22:11:47,shipped,1641.87
ORD0001588,CUST000055,2025-12-10 23:31:25,pending,908.57
ORD0001589,CUST000017,2024-08-07 23:10:14,shipped,3799.87
ORD0001590,CUST000044,2025-08-10 11:28:16,delivered,2221.37
ORD0001591,CUST000149,2025-04-19 23:09:52,processing,3965.71
ORD0001592,CUST000162,2025-10-28 12:07:46,shipped,830.88
ORD0001593,CUST000125,2025-10-04 22:17:03,pending,938.09
ORD0001594,CUST000023,2025-11-18 10:12:36,shipped,4046.69
ORD0001595,CUST000198,2025-04-07 00:57:35,delivered,1070.49
ORD0001596,CUST000164,2025-09-24 08:36:41,shipped,2089.56
ORD0001597,CUST000045,2026-01-01 14:20:15,delivered,3001.55
ORD0001598,CUST000184,2025-08-28 05:29:00,delivered,485.7
ORD0001599,CUST000078,2025-06-13 07:47:43,shipped,2810.67
ORD0001600,CUST000050,2025-02-12 06:43:19,returned,4885.12
ORD0001601,CUST000159,2025-09-04 03:12:42,canceled,4934.57
ORD0001602,CUST000130,2025-03-25 21:46:40,shipped,3151.0
ORD0001603,CUST000054,2025-06-11 10:02:31,processing,607.76
ORD0001604,CUST000039,2025-12-11 04:46:57,shipped,840.81
ORD0001605,CUST000012,2025-04-29 02:14:45,delivered,1461.07
ORD0001606,CUST000112,2025-02-20 23:15:07,shipped,4035.51
ORD0001607,CUST000195,2025-04-27 21:21:14,pending,3715.06
ORD0001608,CUST000138,2025-12-15 21:38:31,shipped,193.87
ORD0001609,CUST000132,2025-01-29 16:19:28,processing,1214.73
ORD0001610,CUST000114,2025-11-13 08:26:45,delivered,2124.38
ORD0001611,CUST000192,2025-07-19 09:14:47,canceled,1188.81
ORD0001612,CUST000029,2025-08-03 12:21:37,shipped,1223.74
